base_number,base_smiles,ligand_number,ligand_smiles,aryl_halide_number,aryl_halide_smiles,additive_number,additive,additive_smiles,product_smiles,yield
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.286467695
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.46669781
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,37.70168941
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,COc1ccc(Nc2ccc(C)cc2)cc1,8.034140762
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,COc1ccc(Nc2ccc(C)cc2)cc1,20.18480169
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,0.662349524
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,21.77773542
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,53.28001638
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccccn2)cc1,23.90935743
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccccn2)cc1,47.15771685
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccccn2)cc1,62.53548833
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2cccnc2)cc1,4.577603745
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2cccnc2)cc1,21.19444726
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,23,ethyl-3-methoxyisoxazole-5-carboxylate,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2cccnc2)cc1,42.00065126
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,18.40035471
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.25238798
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,42.71521565
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,0
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,39.12148383
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,47.59873076
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,3.597789888
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,69.98737297
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,70.05483344
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,20.97581455
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,23.18775097
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,22.00500964
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,18.04784884
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,23.57347354
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,81.35759178
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.75153907
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,31.62416369
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,37.39576088
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,0.448085745
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,13.27473408
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,17.72318391
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,3.418730848
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,25.1224442
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,30.07190595
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,22.54874195
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,36.80117668
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,42.20791273
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,8.748271213
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,19.13281286
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,27.47497093
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,9.361658454
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.12521071
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.83428513
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,9.540244592
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,COc1ccc(Nc2ccc(C)cc2)cc1,21.41511712
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,2.217163117
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,25.83582864
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,53.84533811
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,25.36847762
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,50.91041247
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,62.69909879
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,5.005508734
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,24.92895829
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,17,3-methyl-5-phenylisoxazole,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,43.08223061
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,26.47105008
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,15.00790512
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,40.67066673
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,COc1ccc(Nc2ccc(C)cc2)cc1,10.03471889
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,COc1ccc(Nc2ccc(C)cc2)cc1,44.50757189
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,COc1ccc(Nc2ccc(C)cc2)cc1,50.81226991
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,13.26153778
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,66.43295508
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,69.21564786
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccccn2)cc1,16.47592229
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccccn2)cc1,19.59466142
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccccn2)cc1,19.12358264
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2cccnc2)cc1,37.0158274
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2cccnc2)cc1,10.02539168
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,19,"N,N-dibenzylisoxazol-3-amine",C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2cccnc2)cc1,41.01536377
